time,district,rainfall_mm
2022-11-15,Jalna,0.0
2022-11-16,Jalna,0.0
2022-11-17,Jalna,0.0
2022-11-18,Jalna,0.0
2022-11-19,Jalna,0.0
2022-11-20,Jalna,0.0
2022-11-21,Jalna,0.0
2022-11-22,Jalna,0.0
2022-11-23,Jalna,0.0
2022-11-24,Jalna,0.0
2022-11-25,Jalna,0.0
2022-11-26,Jalna,0.0
2022-11-27,Jalna,0.0
2022-11-28,Jalna,0.0
2022-11-29,Jalna,0.0
2022-11-30,Jalna,0.0
2022-12-01,Jalna,0.0
2022-12-02,Jalna,0.0
2022-12-03,Jalna,0.0
2022-12-04,Jalna,0.0
2022-12-05,Jalna,0.0
2022-12-06,Jalna,0.0
2022-12-07,Jalna,0.0
2022-12-08,Jalna,0.0
2022-12-09,Jalna,0.0
2022-12-10,Jalna,0.0
2022-12-11,Jalna,0.0
2022-12-12,Jalna,0.0
2022-12-13,Jalna,0.0
2022-12-14,Jalna,0.0
2022-12-15,Jalna,0.0
2022-12-16,Jalna,0.0
2022-12-17,Jalna,0.0
2022-12-18,Jalna,0.0
2022-12-19,Jalna,0.0
2022-12-20,Jalna,0.0
2022-12-21,Jalna,0.0
2022-12-22,Jalna,0.0
2022-12-23,Jalna,0.0
2022-12-24,Jalna,0.0
2022-12-25,Jalna,0.0
2022-12-26,Jalna,0.0
2022-12-27,Jalna,0.0
2022-12-28,Jalna,0.0
2022-12-29,Jalna,0.0
2022-12-30,Jalna,0.0
2022-12-31,Jalna,0.0
2023-01-01,Jalna,0.0
2023-01-02,Jalna,0.0
2023-01-03,Jalna,0.0
2023-01-04,Jalna,0.0
2023-01-05,Jalna,0.0
2023-01-06,Jalna,0.0
2023-01-07,Jalna,0.0
2023-01-08,Jalna,0.0
2023-01-09,Jalna,0.0
2023-01-10,Jalna,0.0
2023-01-11,Jalna,0.0
2023-01-12,Jalna,0.0
2023-01-13,Jalna,0.0
2023-01-14,Jalna,0.0
2023-01-15,Jalna,0.0
2023-01-16,Jalna,0.0
2023-01-17,Jalna,0.0
2023-01-18,Jalna,0.0
2023-01-19,Jalna,0.0
2023-01-20,Jalna,0.0
2023-01-21,Jalna,0.0
2023-01-22,Jalna,0.0
2023-01-23,Jalna,0.0
2023-01-24,Jalna,0.0
2023-01-25,Jalna,0.0
2023-01-26,Jalna,0.0
2023-01-27,Jalna,0.0
2023-01-28,Jalna,0.0
2023-01-29,Jalna,0.0
2023-01-30,Jalna,0.0
2023-01-31,Jalna,0.0
2023-02-01,Jalna,0.0
2023-02-02,Jalna,0.0
2023-02-03,Jalna,0.0
2023-02-04,Jalna,0.0
2023-02-05,Jalna,0.0
2023-02-06,Jalna,0.0
2023-02-07,Jalna,0.0
2023-02-08,Jalna,0.0
2023-02-09,Jalna,0.0
2023-02-10,Jalna,0.0
2023-02-11,Jalna,0.0
2023-02-12,Jalna,0.0
2023-02-13,Jalna,0.0
2023-02-14,Jalna,0.0
2023-02-15,Jalna,0.0
2023-02-16,Jalna,0.0
2023-02-17,Jalna,0.0
2023-02-18,Jalna,0.0
2023-02-19,Jalna,0.0
2023-02-20,Jalna,0.0
2023-02-21,Jalna,0.0
2023-02-22,Jalna,0.0
2023-02-23,Jalna,0.0
2023-02-24,Jalna,0.0
2023-02-25,Jalna,0.0
2023-02-26,Jalna,0.0
2023-02-27,Jalna,0.0
2023-02-28,Jalna,0.0
2023-03-01,Jalna,0.0
2023-03-02,Jalna,0.0
2023-03-03,Jalna,0.0
2023-03-04,Jalna,0.0
2023-03-05,Jalna,0.0
2023-03-06,Jalna,0.0
2023-03-07,Jalna,0.13647912442684174
2023-03-08,Jalna,0.204718679189682
2023-03-09,Jalna,0.0
2023-03-10,Jalna,0.0
2023-03-11,Jalna,0.0
2023-03-12,Jalna,0.0
2023-03-13,Jalna,0.0
2023-03-14,Jalna,0.0
2023-03-15,Jalna,0.0
2023-03-16,Jalna,0.0
2023-03-17,Jalna,0.0
2023-03-18,Jalna,0.0
2023-03-19,Jalna,0.0
2023-03-20,Jalna,0.0
2023-03-21,Jalna,0.0
2023-03-22,Jalna,0.0
2023-03-23,Jalna,0.0
2023-03-24,Jalna,0.0
2023-03-25,Jalna,0.0
2023-03-26,Jalna,0.0
2023-03-27,Jalna,0.0
2023-03-28,Jalna,0.0
2023-03-29,Jalna,0.0
2023-03-30,Jalna,0.0
2023-03-31,Jalna,0.0
2023-04-01,Jalna,0.0
2023-04-02,Jalna,0.0
2023-04-03,Jalna,0.0
2023-04-04,Jalna,0.0
2023-04-05,Jalna,0.0
2023-04-06,Jalna,0.0
2023-04-07,Jalna,0.0
2023-04-08,Jalna,0.6225484013557434
2023-04-09,Jalna,0.0
2023-04-10,Jalna,1.7823094129562378
2023-04-11,Jalna,0.0
2023-04-12,Jalna,0.0
2023-04-13,Jalna,0.0
2023-04-14,Jalna,0.0
2023-04-15,Jalna,0.0
2023-04-16,Jalna,0.0
2023-04-17,Jalna,0.0
2023-04-18,Jalna,0.0
2023-04-19,Jalna,0.02621043287217617
2023-04-20,Jalna,0.0
2023-04-21,Jalna,0.6028399467468262
2023-04-22,Jalna,0.0
2023-04-23,Jalna,0.0
2023-04-24,Jalna,0.0
2023-04-25,Jalna,0.0
2023-04-26,Jalna,0.07863130420446396
2023-04-27,Jalna,0.749710738658905
2023-04-28,Jalna,0.262104332447052
2023-04-29,Jalna,2.64228892326355
2023-04-30,Jalna,0.0
2023-05-01,Jalna,3.753980875015259
2023-05-02,Jalna,0.0
2023-05-03,Jalna,1.8085198402404785
2023-05-04,Jalna,0.9633979201316833
2023-05-05,Jalna,0.44557735323905945
2023-05-06,Jalna,0.0
2023-05-07,Jalna,0.15726260840892792
2023-05-08,Jalna,0.0
2023-05-09,Jalna,0.0
2023-05-10,Jalna,0.0
2023-05-11,Jalna,0.0
2023-05-12,Jalna,0.0
2023-05-13,Jalna,0.0
2023-05-14,Jalna,0.0
2023-05-15,Jalna,0.0
2023-05-16,Jalna,0.0
2023-05-17,Jalna,0.0
2023-05-18,Jalna,0.0
2023-05-19,Jalna,0.0
2023-05-20,Jalna,0.0
2023-05-21,Jalna,0.0
2023-05-22,Jalna,0.0
2023-05-23,Jalna,0.44557735323905945
2023-05-24,Jalna,0.20968346297740936
2023-05-25,Jalna,1.1270486116409302
2023-05-26,Jalna,0.0
2023-05-27,Jalna,0.07863130420446396
2023-05-28,Jalna,0.0
2023-05-29,Jalna,0.0
2023-05-30,Jalna,0.0
2023-05-31,Jalna,0.0
2023-06-01,Jalna,0.0
2023-06-02,Jalna,0.0
2023-06-03,Jalna,0.0
2023-06-04,Jalna,0.0
2023-06-05,Jalna,0.0
2023-06-06,Jalna,0.0
2023-06-07,Jalna,0.0
2023-06-08,Jalna,0.0
2023-06-09,Jalna,1.3763514757156372
2023-06-10,Jalna,0.0
2023-06-11,Jalna,1.0746276378631592
2023-06-12,Jalna,0.15726260840892792
2023-06-13,Jalna,0.0
2023-06-14,Jalna,0.0
2023-06-15,Jalna,0.07863130420446396
2023-06-16,Jalna,0.0
2023-06-17,Jalna,0.0
2023-06-18,Jalna,0.0
2023-06-19,Jalna,0.0
2023-06-20,Jalna,0.0
2023-06-21,Jalna,0.2358938753604889
2023-06-22,Jalna,0.8911547064781189
2023-06-23,Jalna,0.0
2023-06-24,Jalna,2.7193830013275146
2023-06-25,Jalna,3.2538628578186035
2023-06-26,Jalna,0.31452521681785583
2023-06-27,Jalna,3.1716649532318115
2023-06-28,Jalna,8.021459579467773
2023-06-29,Jalna,0.9853702783584595
2023-06-30,Jalna,0.10484173148870468
2023-07-01,Jalna,0.0
2023-07-02,Jalna,0.6028399467468262
2023-07-03,Jalna,0.7470986247062683
2023-07-04,Jalna,0.0
2023-07-05,Jalna,17.268877029418945
2023-07-06,Jalna,36.023624420166016
2023-07-07,Jalna,7.089668273925781
2023-07-08,Jalna,1.9133615493774414
2023-07-09,Jalna,0.0
2023-07-10,Jalna,0.0
2023-07-11,Jalna,0.0
2023-07-12,Jalna,4.684071063995361
2023-07-13,Jalna,4.219879627227783
2023-07-14,Jalna,8.211709976196289
2023-07-15,Jalna,0.0
2023-07-16,Jalna,2.7653019428253174
2023-07-17,Jalna,6.689023494720459
2023-07-18,Jalna,4.63697624206543
2023-07-19,Jalna,47.124874114990234
2023-07-20,Jalna,2.670238971710205
2023-07-21,Jalna,0.18347302079200745
2023-07-22,Jalna,10.355463027954102
2023-07-23,Jalna,5.602377891540527
2023-07-24,Jalna,2.5229060649871826
2023-07-25,Jalna,8.592416763305664
2023-07-26,Jalna,12.336763381958008
2023-07-27,Jalna,0.0
2023-07-28,Jalna,1.474488615989685
2023-07-29,Jalna,0.0
2023-07-30,Jalna,0.7067283987998962
2023-07-31,Jalna,0.2826913595199585
2023-08-01,Jalna,1.8728302717208862
2023-08-02,Jalna,7.94393253326416
2023-08-03,Jalna,0.2473549246788025
2023-08-04,Jalna,0.0
2023-08-05,Jalna,0.05242086574435234
2023-08-06,Jalna,1.8021574020385742
2023-08-07,Jalna,0.0
2023-08-08,Jalna,0.0
2023-08-09,Jalna,0.14134567975997925
2023-08-10,Jalna,0.02621043287217617
2023-08-11,Jalna,0.46089205145835876
2023-08-12,Jalna,0.3533641993999481
2023-08-13,Jalna,0.10600925981998444
2023-08-14,Jalna,0.21201851963996887
2023-08-15,Jalna,0.2488735169172287
2023-08-16,Jalna,10.10876178741455
2023-08-17,Jalna,0.0
2023-08-18,Jalna,0.03533641993999481
2023-08-19,Jalna,12.620327949523926
2023-08-20,Jalna,6.8351263999938965
2023-08-21,Jalna,1.4558055400848389
2023-08-22,Jalna,0.14134567975997925
2023-08-23,Jalna,20.114276885986328
2023-08-24,Jalna,0.6160464286804199
2023-08-25,Jalna,0.4979982078075409
2023-08-26,Jalna,2.206634283065796
2023-08-27,Jalna,7.920154094696045
2023-08-28,Jalna,0.03533641993999481
2023-08-29,Jalna,0.0
2023-08-30,Jalna,0.0
2023-08-31,Jalna,0.0
2023-09-01,Jalna,0.0
2023-09-02,Jalna,0.0
2023-09-03,Jalna,0.0
2023-09-04,Jalna,0.0
2023-09-05,Jalna,0.0
2023-09-06,Jalna,0.0
2023-09-07,Jalna,4.344632148742676
2023-09-08,Jalna,38.77061462402344
2023-09-09,Jalna,13.846636772155762
2023-09-10,Jalna,5.631168842315674
2023-09-11,Jalna,0.131052166223526
2023-09-12,Jalna,0.0
2023-09-13,Jalna,0.0
2023-09-14,Jalna,0.0
2023-09-15,Jalna,2.0416808128356934
2023-09-16,Jalna,1.3720247745513916
2023-09-17,Jalna,0.0
2023-09-18,Jalna,0.7601025700569153
2023-09-19,Jalna,0.02621043287217617
2023-09-20,Jalna,0.0
2023-09-21,Jalna,0.0
2023-09-22,Jalna,23.761503219604492
2023-09-23,Jalna,0.5353613495826721
2023-09-24,Jalna,13.195228576660156
2023-09-25,Jalna,35.33564758300781
2023-09-26,Jalna,12.094921112060547
2023-09-27,Jalna,10.777099609375
2023-09-28,Jalna,0.21201851963996887
2023-09-29,Jalna,3.528320550918579
2023-09-30,Jalna,15.859881401062012
2023-10-01,Jalna,0.03533641993999481
2023-10-02,Jalna,0.0
2023-10-03,Jalna,0.0
2023-10-04,Jalna,0.0
2023-10-05,Jalna,0.0
2023-10-06,Jalna,0.0
2023-10-07,Jalna,0.0
2023-10-08,Jalna,0.0
2023-10-09,Jalna,0.0
2023-10-10,Jalna,0.0
2023-10-11,Jalna,0.0
2023-10-12,Jalna,0.0
2023-10-13,Jalna,0.0
2023-10-14,Jalna,0.0
2023-10-15,Jalna,0.0
2023-10-16,Jalna,0.0
2023-10-17,Jalna,0.0
2023-10-18,Jalna,0.131052166223526
2023-10-19,Jalna,0.0
2023-10-20,Jalna,0.0
2023-10-21,Jalna,0.0
2023-10-22,Jalna,0.0
2023-10-23,Jalna,0.0
2023-10-24,Jalna,0.0
2023-10-25,Jalna,0.0
2023-10-26,Jalna,0.0
2023-10-27,Jalna,0.0
2023-10-28,Jalna,0.0
2023-10-29,Jalna,0.0
2023-10-30,Jalna,0.0
2023-10-31,Jalna,0.0
2023-11-01,Jalna,0.0
2023-11-02,Jalna,0.0
2023-11-03,Jalna,0.0
2023-11-04,Jalna,0.0
2023-11-05,Jalna,0.0
2023-11-06,Jalna,0.0
2023-11-07,Jalna,0.0
2023-11-08,Jalna,0.0
2023-11-09,Jalna,0.0
2023-11-10,Jalna,0.0
2023-11-11,Jalna,0.0
2023-11-12,Jalna,0.0
2023-11-13,Jalna,0.0
2023-11-14,Jalna,0.0
2023-11-15,Jalna,0.0
2023-11-16,Jalna,0.0
2023-11-17,Jalna,0.0
2023-11-18,Jalna,0.0
2023-11-19,Jalna,0.0
2023-11-20,Jalna,0.0
2023-11-21,Jalna,0.0
2023-11-22,Jalna,0.0
2023-11-23,Jalna,0.0
2023-11-24,Jalna,0.0
2023-11-25,Jalna,0.0
2023-11-26,Jalna,0.0
2023-11-27,Jalna,50.71257400512695
2023-11-28,Jalna,18.659698486328125
2023-11-29,Jalna,3.4753613471984863
2023-11-30,Jalna,0.9173651337623596
2023-12-01,Jalna,13.392110824584961
2023-12-02,Jalna,1.5464154481887817
2023-12-03,Jalna,0.0
2023-12-04,Jalna,0.0
2023-12-05,Jalna,0.0
2023-12-06,Jalna,0.0
2023-12-07,Jalna,0.0
2023-12-08,Jalna,0.0
2023-12-09,Jalna,0.0
2023-12-10,Jalna,0.0
2023-12-11,Jalna,0.0
2023-12-12,Jalna,0.0
2023-12-13,Jalna,0.0
2023-12-14,Jalna,0.0
2023-12-15,Jalna,0.0
2023-12-16,Jalna,0.0
2023-12-17,Jalna,0.0
2023-12-18,Jalna,0.0
2023-12-19,Jalna,0.0
2023-12-20,Jalna,0.0
2023-12-21,Jalna,0.0
2023-12-22,Jalna,0.0
2023-12-23,Jalna,0.0
2023-12-24,Jalna,0.0
2023-12-25,Jalna,0.0
2023-12-26,Jalna,0.0
2023-12-27,Jalna,0.0
2023-12-28,Jalna,0.0
2023-12-29,Jalna,0.0
2023-12-30,Jalna,0.0
2023-12-31,Jalna,0.0
2019-01-01,Parbhani,0.0
2019-01-02,Parbhani,0.0
2019-01-03,Parbhani,0.0
2019-01-04,Parbhani,0.0
2019-01-05,Parbhani,0.0
2019-01-06,Parbhani,0.0
2019-01-07,Parbhani,0.0
2019-01-08,Parbhani,0.0
2019-01-09,Parbhani,0.0
2019-01-10,Parbhani,0.0
2019-01-11,Parbhani,0.0
2019-01-12,Parbhani,0.0
2019-01-13,Parbhani,0.0
2019-01-14,Parbhani,0.0
2019-01-15,Parbhani,0.0
2019-01-16,Parbhani,0.0
2019-01-17,Parbhani,0.0
2019-01-18,Parbhani,0.0
2019-01-19,Parbhani,0.0
2019-01-20,Parbhani,0.0
2019-01-21,Parbhani,0.0
2019-01-22,Parbhani,0.0
2019-01-23,Parbhani,0.0
2019-01-24,Parbhani,0.0
2019-01-25,Parbhani,0.42452263832092285
2019-01-26,Parbhani,0.0
2019-01-27,Parbhani,0.0
2019-01-28,Parbhani,0.0
2019-01-29,Parbhani,0.0
2019-01-30,Parbhani,0.0
2019-01-31,Parbhani,0.0
2019-02-01,Parbhani,0.0
2019-02-02,Parbhani,0.0
2019-02-03,Parbhani,0.0
2019-02-04,Parbhani,0.0
2019-02-05,Parbhani,0.0
2019-02-06,Parbhani,0.0
2019-02-07,Parbhani,0.0
2019-02-08,Parbhani,0.0
2019-02-09,Parbhani,0.0
2019-02-10,Parbhani,0.0
2019-02-11,Parbhani,0.0
2019-02-12,Parbhani,0.0
2019-02-13,Parbhani,0.0
2019-02-14,Parbhani,0.0
2019-02-15,Parbhani,0.0
2019-02-16,Parbhani,0.0
2019-02-17,Parbhani,0.0
2019-02-18,Parbhani,0.0
2019-02-19,Parbhani,0.0
2019-02-20,Parbhani,0.0
2019-02-21,Parbhani,0.0
2019-02-22,Parbhani,0.0
2019-02-23,Parbhani,0.0
2019-02-24,Parbhani,0.0
2019-02-25,Parbhani,0.0
2019-02-26,Parbhani,0.0
2019-02-27,Parbhani,0.0
2019-02-28,Parbhani,0.0
2019-03-01,Parbhani,0.0
2019-03-02,Parbhani,0.0
2019-03-03,Parbhani,0.0
2019-03-04,Parbhani,0.0
2019-03-05,Parbhani,0.0
2019-03-06,Parbhani,0.0
2019-03-07,Parbhani,0.0
2019-03-08,Parbhani,0.0
2019-03-09,Parbhani,0.0
2019-03-10,Parbhani,0.0
2019-03-11,Parbhani,0.0
2019-03-12,Parbhani,0.0
2019-03-13,Parbhani,0.0
2019-03-14,Parbhani,0.0
2019-03-15,Parbhani,0.0
2019-03-16,Parbhani,0.0
2019-03-17,Parbhani,0.0
2019-03-18,Parbhani,0.0
2019-03-19,Parbhani,0.0
2019-03-20,Parbhani,0.0
2019-03-21,Parbhani,0.0
2019-03-22,Parbhani,0.0
2019-03-23,Parbhani,0.0
2019-03-24,Parbhani,0.0
2019-03-25,Parbhani,0.0
2019-03-26,Parbhani,0.0
2019-03-27,Parbhani,0.0
2019-03-28,Parbhani,0.0
2019-03-29,Parbhani,0.0
2019-03-30,Parbhani,0.0
2019-03-31,Parbhani,0.0
2019-04-01,Parbhani,0.0
2019-04-02,Parbhani,0.0
2019-04-03,Parbhani,0.0
2019-04-04,Parbhani,0.0
2019-04-05,Parbhani,0.3050871193408966
2019-04-06,Parbhani,0.0
2019-04-07,Parbhani,0.0
2019-04-08,Parbhani,0.0
2019-04-09,Parbhani,0.0
2019-04-10,Parbhani,0.0
2019-04-11,Parbhani,0.0
2019-04-12,Parbhani,0.25603166222572327
2019-04-13,Parbhani,0.0
2019-04-14,Parbhani,0.0
2019-04-15,Parbhani,2.5864431858062744
2019-04-16,Parbhani,0.5585286021232605
2019-04-17,Parbhani,0.26650509238243103
2019-04-18,Parbhani,0.0
2019-04-19,Parbhani,0.5006019473075867
2019-04-20,Parbhani,0.0
2019-04-21,Parbhani,0.0
2019-04-22,Parbhani,0.0
2019-04-23,Parbhani,0.0
2019-04-24,Parbhani,0.0
2019-04-25,Parbhani,0.0
2019-04-26,Parbhani,0.0
2019-04-27,Parbhani,0.0
2019-04-28,Parbhani,0.0
2019-04-29,Parbhani,0.0
2019-04-30,Parbhani,0.0
2019-05-01,Parbhani,0.0
2019-05-02,Parbhani,0.8068357110023499
2019-05-03,Parbhani,0.0
2019-05-04,Parbhani,0.0
2019-05-05,Parbhani,0.0
2019-05-06,Parbhani,0.0
2019-05-07,Parbhani,0.0
2019-05-08,Parbhani,0.0
2019-05-09,Parbhani,0.0
2019-05-10,Parbhani,0.0
2019-05-11,Parbhani,0.0
2019-05-12,Parbhani,0.0
2019-05-13,Parbhani,0.0
2019-05-14,Parbhani,0.0
2019-05-15,Parbhani,0.0
2019-05-16,Parbhani,0.0
2019-05-17,Parbhani,0.0
2019-05-18,Parbhani,0.0
2019-05-19,Parbhani,0.0
2019-05-20,Parbhani,0.0
2019-05-21,Parbhani,0.0
2019-05-22,Parbhani,0.4651682376861572
2019-05-23,Parbhani,0.0
2019-05-24,Parbhani,0.0
2019-05-25,Parbhani,0.0
2019-05-26,Parbhani,0.0
2019-05-27,Parbhani,0.0
2019-05-28,Parbhani,0.0
2019-05-29,Parbhani,0.0
2019-05-30,Parbhani,0.0
2019-05-31,Parbhani,0.0
2019-06-01,Parbhani,0.0
2019-06-02,Parbhani,0.0
2019-06-03,Parbhani,0.0
2019-06-04,Parbhani,10.885120391845703
2019-06-05,Parbhani,3.841331958770752
2019-06-06,Parbhani,3.15399432182312
2019-06-07,Parbhani,0.5591374039649963
2019-06-08,Parbhani,0.0
2019-06-09,Parbhani,2.635439395904541
2019-06-10,Parbhani,0.0
2019-06-11,Parbhani,0.0
2019-06-12,Parbhani,0.0
2019-06-13,Parbhani,0.0
2019-06-14,Parbhani,0.0
2019-06-15,Parbhani,0.0
2019-06-16,Parbhani,0.0
2019-06-17,Parbhani,0.0
2019-06-18,Parbhani,0.0
2019-06-19,Parbhani,0.0
2019-06-20,Parbhani,0.0
2019-06-21,Parbhani,0.0
2019-06-22,Parbhani,3.4860668182373047
2019-06-23,Parbhani,0.4063769578933716
2019-06-24,Parbhani,1.2171261310577393
2019-06-25,Parbhani,2.5200400352478027
2019-06-26,Parbhani,0.8718022704124451
2019-06-27,Parbhani,0.5917963981628418
2019-06-28,Parbhani,40.613433837890625
2019-06-29,Parbhani,4.7333292961120605
2019-06-30,Parbhani,13.396519660949707
2019-07-01,Parbhani,0.0
2019-07-02,Parbhani,0.0
2019-07-03,Parbhani,4.705447196960449
2019-07-04,Parbhani,0.0
2019-07-05,Parbhani,0.0
2019-07-06,Parbhani,0.0
2019-07-07,Parbhani,6.386184215545654
2019-07-08,Parbhani,0.6769753694534302
2019-07-09,Parbhani,0.0
2019-07-10,Parbhani,1.776700735092163
2019-07-11,Parbhani,3.5294506549835205
2019-07-12,Parbhani,23.1616153717041
2019-07-13,Parbhani,2.4505414962768555
2019-07-14,Parbhani,0.0
2019-07-15,Parbhani,0.0
2019-07-16,Parbhani,0.0
2019-07-17,Parbhani,0.0
2019-07-18,Parbhani,0.0
2019-07-19,Parbhani,2.7834975719451904
2019-07-20,Parbhani,6.058692932128906
2019-07-21,Parbhani,15.001200675964355
2019-07-22,Parbhani,0.0
2019-07-23,Parbhani,0.0
2019-07-24,Parbhani,0.0
2019-07-25,Parbhani,0.0
2019-07-26,Parbhani,1.4799299240112305
2019-07-27,Parbhani,28.62723159790039
2019-07-28,Parbhani,14.500600814819336
2019-07-29,Parbhani,4.4132490158081055
2019-07-30,Parbhani,5.258143901824951
2019-07-31,Parbhani,13.121837615966797
2019-08-01,Parbhani,0.2926323115825653
2019-08-02,Parbhani,3.7306644916534424
2019-08-03,Parbhani,49.87551498413086
2019-08-04,Parbhani,18.464876174926758
2019-08-05,Parbhani,0.0
2019-08-06,Parbhani,2.3167612552642822
2019-08-07,Parbhani,28.290218353271484
2019-08-08,Parbhani,20.45071029663086
2019-08-09,Parbhani,1.0894438028335571
2019-08-10,Parbhani,0.0
2019-08-11,Parbhani,0.0
2019-08-12,Parbhani,0.0
2019-08-13,Parbhani,1.8582050800323486
2019-08-14,Parbhani,2.3648412227630615
2019-08-15,Parbhani,0.0
2019-08-16,Parbhani,0.0
2019-08-17,Parbhani,0.0
2019-08-18,Parbhani,0.0
2019-08-19,Parbhani,0.0
2019-08-20,Parbhani,0.0
2019-08-21,Parbhani,1.3038725852966309
2019-08-22,Parbhani,5.205183982849121
2019-08-23,Parbhani,2.4115915298461914
2019-08-24,Parbhani,0.0
2019-08-25,Parbhani,0.0
2019-08-26,Parbhani,0.8678840398788452
2019-08-27,Parbhani,4.210497856140137
2019-08-28,Parbhani,0.0
2019-08-29,Parbhani,0.44417518377304077
2019-08-30,Parbhani,0.0
2019-08-31,Parbhani,30.43836212158203
2019-09-01,Parbhani,31.298574447631836
2019-09-02,Parbhani,21.465190887451172
2019-09-03,Parbhani,0.8625666499137878
2019-09-04,Parbhani,0.0
2019-09-05,Parbhani,0.4276271164417267
2019-09-06,Parbhani,0.0
2019-09-07,Parbhani,8.041722297668457
2019-09-08,Parbhani,0.17357680201530457
2019-09-09,Parbhani,0.0
2019-09-10,Parbhani,1.2058923244476318
2019-09-11,Parbhani,4.101362228393555
2019-09-12,Parbhani,33.301883697509766
2019-09-13,Parbhani,9.169036865234375
2019-09-14,Parbhani,0.0
2019-09-15,Parbhani,0.26241186261177063
2019-09-16,Parbhani,0.0
2019-09-17,Parbhani,4.403953552246094
2019-09-18,Parbhani,12.932608604431152
2019-09-19,Parbhani,2.6413474082946777
2019-09-20,Parbhani,51.61787033081055
2019-09-21,Parbhani,12.041297912597656
2019-09-22,Parbhani,0.0
2019-09-23,Parbhani,0.0
2019-09-24,Parbhani,2.6842939853668213
2019-09-25,Parbhani,18.98810386657715
2019-09-26,Parbhani,11.363311767578125
2019-09-27,Parbhani,22.517513275146484
2019-09-28,Parbhani,0.0
2019-09-29,Parbhani,0.0
2019-09-30,Parbhani,12.181153297424316
2019-10-01,Parbhani,0.0
2019-10-02,Parbhani,0.0
2019-10-03,Parbhani,0.0
2019-10-04,Parbhani,0.0
2019-10-05,Parbhani,16.606447219848633
2019-10-06,Parbhani,0.0
2019-10-07,Parbhani,26.053741455078125
2019-10-08,Parbhani,0.0
2019-10-09,Parbhani,0.0
2019-10-10,Parbhani,0.0
2019-10-11,Parbhani,0.0
2019-10-12,Parbhani,0.0
2019-10-13,Parbhani,0.0
2019-10-14,Parbhani,0.0
2019-10-15,Parbhani,0.0
2019-10-16,Parbhani,0.0
2019-10-17,Parbhani,0.0
2019-10-18,Parbhani,0.0
2019-10-19,Parbhani,4.070629119873047
2019-10-20,Parbhani,52.3662109375
2019-10-21,Parbhani,28.483150482177734
2019-10-22,Parbhani,4.356739044189453
2019-10-23,Parbhani,2.7242743968963623
2019-10-24,Parbhani,0.3553401827812195
2019-10-25,Parbhani,34.66914367675781
2019-10-26,Parbhani,66.16801452636719
2019-10-27,Parbhani,13.331872940063477
2019-10-28,Parbhani,10.472912788391113
2019-10-29,Parbhani,0.0
2019-10-30,Parbhani,0.0
2019-10-31,Parbhani,0.34715360403060913
2019-11-01,Parbhani,0.0
2019-11-02,Parbhani,3.1530256271362305
2019-11-03,Parbhani,0.4176108241081238
2019-11-04,Parbhani,0.34715360403060913
2019-11-05,Parbhani,0.0
2019-11-06,Parbhani,0.0
2019-11-07,Parbhani,0.0
2019-11-08,Parbhani,0.0
2019-11-09,Parbhani,0.0
2019-11-10,Parbhani,0.0
2019-11-11,Parbhani,0.0
2019-11-12,Parbhani,0.0
2019-11-13,Parbhani,0.0
2019-11-14,Parbhani,0.0
2019-11-15,Parbhani,0.0
2019-11-16,Parbhani,0.0
2019-11-17,Parbhani,0.0
2019-11-18,Parbhani,0.0
2019-11-19,Parbhani,0.0
2019-11-20,Parbhani,0.0
2019-11-21,Parbhani,0.0
2019-11-22,Parbhani,0.0
2019-11-23,Parbhani,0.0
2019-11-24,Parbhani,0.0
2019-11-25,Parbhani,0.0
2019-11-26,Parbhani,0.0
2019-11-27,Parbhani,0.0
2019-11-28,Parbhani,0.0
2019-11-29,Parbhani,0.0
2019-11-30,Parbhani,0.0
2019-12-01,Parbhani,0.0
2019-12-02,Parbhani,0.0
2019-12-03,Parbhani,0.0
2019-12-04,Parbhani,0.0
2019-12-05,Parbhani,0.0
2019-12-06,Parbhani,0.0
2019-12-07,Parbhani,0.0
2019-12-08,Parbhani,0.0
2019-12-09,Parbhani,0.0
2019-12-10,Parbhani,0.0
2019-12-11,Parbhani,0.0
2019-12-12,Parbhani,0.0
2019-12-13,Parbhani,0.0
2019-12-14,Parbhani,0.0
2019-12-15,Parbhani,0.0
2019-12-16,Parbhani,0.0
2019-12-17,Parbhani,0.0
2019-12-18,Parbhani,0.0
2019-12-19,Parbhani,0.0
2019-12-20,Parbhani,0.0
2019-12-21,Parbhani,0.0
2019-12-22,Parbhani,0.0
2019-12-23,Parbhani,0.0
2019-12-24,Parbhani,0.0
2019-12-25,Parbhani,0.0
2019-12-26,Parbhani,0.5042982697486877
2019-12-27,Parbhani,0.0
2019-12-28,Parbhani,0.0
2019-12-29,Parbhani,0.0
2019-12-30,Parbhani,0.0
2019-12-31,Parbhani,9.329517364501953
2020-01-01,Parbhani,0.0
2020-01-02,Parbhani,0.30999138951301575
2020-01-03,Parbhani,7.695213794708252
2020-01-04,Parbhani,0.0
2020-01-05,Parbhani,0.0
2020-01-06,Parbhani,0.0
2020-01-07,Parbhani,0.0
2020-01-08,Parbhani,0.0
2020-01-09,Parbhani,0.15038985013961792
2020-01-10,Parbhani,0.0
2020-01-11,Parbhani,0.0
2020-01-12,Parbhani,0.0
2020-01-13,Parbhani,0.0
2020-01-14,Parbhani,0.0
2020-01-15,Parbhani,0.0
